dataset,subject,session,pipeline,metric,score,fold,fold_policy,n_train,n_test,n_channels,time
Miller2019-motor_basic,hh,0,LogBandPower+LDA,accuracy,1.0,3,chronological,48,12,41,0.3234281539916992
Miller2019-motor_basic,hh,0,LogBandPower+LDA,balanced_accuracy,1.0,3,chronological,48,12,41,0.3234281539916992
Miller2019-motor_basic,hh,0,HighGamma+LDA,kappa,0.6363636363636364,3,chronological,48,12,41,0.3012375831604004
Miller2019-motor_basic,hh,0,HighGamma+LDA,accuracy,0.8333333333333334,3,chronological,48,12,41,0.3012375831604004
Miller2019-motor_basic,hh,0,HighGamma+LDA,balanced_accuracy,0.8,3,chronological,48,12,41,0.3012375831604004
Miller2019-motor_basic,hh,0,LogBandPower+LDA,kappa,0.8,4,chronological,48,12,41,0.31940460205078125
Miller2019-motor_basic,hh,0,LogBandPower+LDA,accuracy,0.9166666666666666,4,chronological,48,12,41,0.31940460205078125
Miller2019-motor_basic,hh,0,LogBandPower+LDA,balanced_accuracy,0.9444444444444444,4,chronological,48,12,41,0.31940460205078125
Miller2019-motor_basic,hh,0,HighGamma+LDA,kappa,0.5,4,chronological,48,12,41,0.2993931770324707
Miller2019-motor_basic,hh,0,HighGamma+LDA,accuracy,0.75,4,chronological,48,12,41,0.2993931770324707
Miller2019-motor_basic,hh,0,HighGamma+LDA,balanced_accuracy,0.8333333333333333,4,chronological,48,12,41,0.2993931770324707
Miller2019-motor_basic,hl,0,LogBandPower+LDA,kappa,0.8333333333333334,0,chronological,48,12,64,0.491635799407959
Miller2019-motor_basic,hl,0,LogBandPower+LDA,accuracy,0.9166666666666666,0,chronological,48,12,64,0.491635799407959
Miller2019-motor_basic,hl,0,LogBandPower+LDA,balanced_accuracy,0.9166666666666667,0,chronological,48,12,64,0.491635799407959
Miller2019-motor_basic,hl,0,HighGamma+LDA,kappa,1.0,0,chronological,48,12,64,0.4689173698425293
Miller2019-motor_basic,hl,0,HighGamma+LDA,accuracy,1.0,0,chronological,48,12,64,0.4689173698425293
Miller2019-motor_basic,hl,0,HighGamma+LDA,balanced_accuracy,1.0,0,chronological,48,12,64,0.4689173698425293
Miller2019-motor_basic,hl,0,LogBandPower+LDA,kappa,0.6756756756756757,1,chronological,48,12,64,0.7801251411437988
Miller2019-motor_basic,hl,0,LogBandPower+LDA,accuracy,0.8333333333333334,1,chronological,48,12,64,0.7801251411437988
Miller2019-motor_basic,hl,0,LogBandPower+LDA,balanced_accuracy,0.8571428571428572,1,chronological,48,12,64,0.7801251411437988
Miller2019-motor_basic,hl,0,HighGamma+LDA,kappa,0.5263157894736843,1,chronological,48,12,64,0.46816229820251465
Miller2019-motor_basic,hl,0,HighGamma+LDA,accuracy,0.75,1,chronological,48,12,64,0.46816229820251465
Miller2019-motor_basic,hl,0,HighGamma+LDA,balanced_accuracy,0.7857142857142857,1,chronological,48,12,64,0.46816229820251465
Miller2019-motor_basic,hl,0,LogBandPower+LDA,kappa,0.8333333333333334,2,chronological,48,12,64,1.0124726295471191
Miller2019-motor_basic,hl,0,LogBandPower+LDA,accuracy,0.9166666666666666,2,chronological,48,12,64,1.0124726295471191
Miller2019-motor_basic,hl,0,LogBandPower+LDA,balanced_accuracy,0.9285714285714286,2,chronological,48,12,64,1.0124726295471191
Miller2019-motor_basic,hl,0,HighGamma+LDA,kappa,0.6756756756756757,2,chronological,48,12,64,0.47144603729248047
Miller2019-motor_basic,hl,0,HighGamma+LDA,accuracy,0.8333333333333334,2,chronological,48,12,64,0.47144603729248047
Miller2019-motor_basic,hl,0,HighGamma+LDA,balanced_accuracy,0.8571428571428572,2,chronological,48,12,64,0.47144603729248047
Miller2019-motor_basic,hl,0,LogBandPower+LDA,kappa,0.8235294117647058,3,chronological,48,12,64,1.5044124126434326
Miller2019-motor_basic,hl,0,LogBandPower+LDA,accuracy,0.9166666666666666,3,chronological,48,12,64,1.5044124126434326
Miller2019-motor_basic,hl,0,LogBandPower+LDA,balanced_accuracy,0.9,3,chronological,48,12,64,1.5044124126434326
Miller2019-motor_basic,hl,0,HighGamma+LDA,kappa,0.4375000000000001,3,chronological,48,12,64,0.47249579429626465
Miller2019-motor_basic,hl,0,HighGamma+LDA,accuracy,0.75,3,chronological,48,12,64,0.47249579429626465
Miller2019-motor_basic,hl,0,HighGamma+LDA,balanced_accuracy,0.7,3,chronological,48,12,64,0.47249579429626465
Miller2019-motor_basic,hl,0,LogBandPower+LDA,kappa,0.6571428571428571,4,chronological,48,12,64,0.6955962181091309
Miller2019-motor_basic,hl,0,LogBandPower+LDA,accuracy,0.8333333333333334,4,chronological,48,12,64,0.6955962181091309
Miller2019-motor_basic,hl,0,LogBandPower+LDA,balanced_accuracy,0.8285714285714285,4,chronological,48,12,64,0.6955962181091309
Miller2019-motor_basic,hl,0,HighGamma+LDA,kappa,0.2727272727272727,4,chronological,48,12,64,0.4725966453552246
Miller2019-motor_basic,hl,0,HighGamma+LDA,accuracy,0.6666666666666666,4,chronological,48,12,64,0.4725966453552246
Miller2019-motor_basic,hl,0,HighGamma+LDA,balanced_accuracy,0.6285714285714286,4,chronological,48,12,64,0.4725966453552246
Miller2019-motor_basic,jc,0,LogBandPower+LDA,kappa,1.0,0,chronological,48,12,48,1.0284388065338135
Miller2019-motor_basic,jc,0,LogBandPower+LDA,accuracy,1.0,0,chronological,48,12,48,1.0284388065338135
Miller2019-motor_basic,jc,0,LogBandPower+LDA,balanced_accuracy,1.0,0,chronological,48,12,48,1.0284388065338135
Miller2019-motor_basic,jc,0,HighGamma+LDA,kappa,1.0,0,chronological,48,12,48,0.34997057914733887
Miller2019-motor_basic,jc,0,HighGamma+LDA,accuracy,1.0,0,chronological,48,12,48,0.34997057914733887
Miller2019-motor_basic,jc,0,HighGamma+LDA,balanced_accuracy,1.0,0,chronological,48,12,48,0.34997057914733887
Miller2019-motor_basic,jc,0,LogBandPower+LDA,kappa,1.0,1,chronological,48,12,48,0.6363077163696289
Miller2019-motor_basic,jc,0,LogBandPower+LDA,accuracy,1.0,1,chronological,48,12,48,0.6363077163696289
Miller2019-motor_basic,jc,0,LogBandPower+LDA,balanced_accuracy,1.0,1,chronological,48,12,48,0.6363077163696289
Miller2019-motor_basic,jc,0,HighGamma+LDA,kappa,1.0,1,chronological,48,12,48,0.3485231399536133
Miller2019-motor_basic,jc,0,HighGamma+LDA,accuracy,1.0,1,chronological,48,12,48,0.3485231399536133
Miller2019-motor_basic,jc,0,HighGamma+LDA,balanced_accuracy,1.0,1,chronological,48,12,48,0.3485231399536133
Miller2019-motor_basic,jc,0,LogBandPower+LDA,kappa,1.0,2,chronological,48,12,48,0.3686201572418213
Miller2019-motor_basic,jc,0,LogBandPower+LDA,accuracy,1.0,2,chronological,48,12,48,0.3686201572418213
Miller2019-motor_basic,jc,0,LogBandPower+LDA,balanced_accuracy,1.0,2,chronological,48,12,48,0.3686201572418213
Miller2019-motor_basic,jc,0,HighGamma+LDA,kappa,1.0,2,chronological,48,12,48,0.3534209728240967
Miller2019-motor_basic,jc,0,HighGamma+LDA,accuracy,1.0,2,chronological,48,12,48,0.3534209728240967
Miller2019-motor_basic,jc,0,HighGamma+LDA,balanced_accuracy,1.0,2,chronological,48,12,48,0.3534209728240967
Miller2019-motor_basic,jc,0,LogBandPower+LDA,kappa,1.0,3,chronological,48,12,48,0.36983275413513184
Miller2019-motor_basic,jc,0,LogBandPower+LDA,accuracy,1.0,3,chronological,48,12,48,0.36983275413513184
Miller2019-motor_basic,jc,0,LogBandPower+LDA,balanced_accuracy,1.0,3,chronological,48,12,48,0.36983275413513184
Miller2019-motor_basic,jc,0,HighGamma+LDA,kappa,1.0,3,chronological,48,12,48,0.351546049118042
Miller2019-motor_basic,jc,0,HighGamma+LDA,accuracy,1.0,3,chronological,48,12,48,0.351546049118042
Miller2019-motor_basic,jc,0,HighGamma+LDA,balanced_accuracy,1.0,3,chronological,48,12,48,0.351546049118042
Miller2019-motor_basic,jc,0,LogBandPower+LDA,kappa,1.0,4,chronological,48,12,48,0.37882161140441895
Miller2019-motor_basic,jc,0,LogBandPower+LDA,accuracy,1.0,4,chronological,48,12,48,0.37882161140441895
Miller2019-motor_basic,jc,0,LogBandPower+LDA,balanced_accuracy,1.0,4,chronological,48,12,48,0.37882161140441895
Miller2019-motor_basic,jc,0,HighGamma+LDA,kappa,1.0,4,chronological,48,12,48,0.3577146530151367
Miller2019-motor_basic,jc,0,HighGamma+LDA,accuracy,1.0,4,chronological,48,12,48,0.3577146530151367
Miller2019-motor_basic,jc,0,HighGamma+LDA,balanced_accuracy,1.0,4,chronological,48,12,48,0.3577146530151367
Miller2019-motor_basic,jf,0,LogBandPower+LDA,kappa,1.0,0,stratified_fallback,52,14,39,0.872565746307373
Miller2019-motor_basic,jf,0,LogBandPower+LDA,accuracy,1.0,0,stratified_fallback,52,14,39,0.872565746307373
Miller2019-motor_basic,jf,0,LogBandPower+LDA,balanced_accuracy,1.0,0,stratified_fallback,52,14,39,0.872565746307373
Miller2019-motor_basic,jf,0,HighGamma+LDA,kappa,1.0,0,stratified_fallback,52,14,39,0.310366153717041
Miller2019-motor_basic,jf,0,HighGamma+LDA,accuracy,1.0,0,stratified_fallback,52,14,39,0.310366153717041
Miller2019-motor_basic,jf,0,HighGamma+LDA,balanced_accuracy,1.0,0,stratified_fallback,52,14,39,0.310366153717041
Miller2019-motor_basic,jf,0,LogBandPower+LDA,kappa,1.0,1,stratified_fallback,53,13,39,1.1789109706878662
Miller2019-motor_basic,jf,0,LogBandPower+LDA,accuracy,1.0,1,stratified_fallback,53,13,39,1.1789109706878662
Miller2019-motor_basic,jf,0,LogBandPower+LDA,balanced_accuracy,1.0,1,stratified_fallback,53,13,39,1.1789109706878662
Miller2019-motor_basic,jf,0,HighGamma+LDA,kappa,1.0,1,stratified_fallback,53,13,39,0.31556057929992676
Miller2019-motor_basic,jf,0,HighGamma+LDA,accuracy,1.0,1,stratified_fallback,53,13,39,0.31556057929992676
Miller2019-motor_basic,jf,0,HighGamma+LDA,balanced_accuracy,1.0,1,stratified_fallback,53,13,39,0.31556057929992676
Miller2019-motor_basic,jf,0,LogBandPower+LDA,kappa,1.0,2,stratified_fallback,53,13,39,1.20597243309021
Miller2019-motor_basic,jf,0,LogBandPower+LDA,accuracy,1.0,2,stratified_fallback,53,13,39,1.20597243309021
Miller2019-motor_basic,jf,0,LogBandPower+LDA,balanced_accuracy,1.0,2,stratified_fallback,53,13,39,1.20597243309021
Miller2019-motor_basic,jf,0,HighGamma+LDA,kappa,1.0,2,stratified_fallback,53,13,39,0.31218552589416504
Miller2019-motor_basic,jf,0,HighGamma+LDA,accuracy,1.0,2,stratified_fallback,53,13,39,0.31218552589416504
Miller2019-motor_basic,jf,0,HighGamma+LDA,balanced_accuracy,1.0,2,stratified_fallback,53,13,39,0.31218552589416504
Miller2019-motor_basic,jf,0,LogBandPower+LDA,kappa,1.0,3,stratified_fallback,53,13,39,1.3183929920196533
Miller2019-motor_basic,jf,0,LogBandPower+LDA,accuracy,1.0,3,stratified_fallback,53,13,39,1.3183929920196533
Miller2019-motor_basic,jf,0,LogBandPower+LDA,balanced_accuracy,1.0,3,stratified_fallback,53,13,39,1.3183929920196533
Miller2019-motor_basic,jf,0,HighGamma+LDA,kappa,1.0,3,stratified_fallback,53,13,39,0.3123948574066162
Miller2019-motor_basic,jf,0,HighGamma+LDA,accuracy,1.0,3,stratified_fallback,53,13,39,0.3123948574066162
Miller2019-motor_basic,jf,0,HighGamma+LDA,balanced_accuracy,1.0,3,stratified_fallback,53,13,39,0.3123948574066162
Miller2019-motor_basic,jf,0,LogBandPower+LDA,kappa,1.0,4,stratified_fallback,53,13,39,1.2066154479980469
Miller2019-motor_basic,jf,0,LogBandPower+LDA,accuracy,1.0,4,stratified_fallback,53,13,39,1.2066154479980469
Miller2019-motor_basic,jf,0,LogBandPower+LDA,balanced_accuracy,1.0,4,stratified_fallback,53,13,39,1.2066154479980469
Miller2019-motor_basic,jf,0,HighGamma+LDA,kappa,1.0,4,stratified_fallback,53,13,39,0.31681060791015625
Miller2019-motor_basic,jf,0,HighGamma+LDA,accuracy,1.0,4,stratified_fallback,53,13,39,0.31681060791015625
Miller2019-motor_basic,jf,0,HighGamma+LDA,balanced_accuracy,1.0,4,stratified_fallback,53,13,39,0.31681060791015625
Miller2019-motor_basic,jm,0,LogBandPower+LDA,kappa,0.8,0,chronological,48,12,63,1.445528507232666
Miller2019-motor_basic,jm,0,LogBandPower+LDA,accuracy,0.9166666666666666,0,chronological,48,12,63,1.445528507232666
Miller2019-motor_basic,jm,0,LogBandPower+LDA,balanced_accuracy,0.875,0,chronological,48,12,63,1.445528507232666
Miller2019-motor_basic,jm,0,HighGamma+LDA,kappa,0.8235294117647058,0,chronological,48,12,63,0.4561018943786621
Miller2019-motor_basic,jm,0,HighGamma+LDA,accuracy,0.9166666666666666,0,chronological,48,12,63,0.4561018943786621
Miller2019-motor_basic,jm,0,HighGamma+LDA,balanced_accuracy,0.9375,0,chronological,48,12,63,0.4561018943786621
Miller2019-motor_basic,jm,0,LogBandPower+LDA,kappa,0.3846153846153846,1,chronological,48,12,63,1.339946985244751
Miller2019-motor_basic,jm,0,LogBandPower+LDA,accuracy,0.6666666666666666,1,chronological,48,12,63,1.339946985244751
Miller2019-motor_basic,jm,0,LogBandPower+LDA,balanced_accuracy,0.7142857142857143,1,chronological,48,12,63,1.339946985244751
Miller2019-motor_basic,jm,0,HighGamma+LDA,kappa,0.8333333333333334,1,chronological,48,12,63,0.4609835147857666
Miller2019-motor_basic,jm,0,HighGamma+LDA,accuracy,0.9166666666666666,1,chronological,48,12,63,0.4609835147857666
Miller2019-motor_basic,jm,0,HighGamma+LDA,balanced_accuracy,0.9285714285714286,1,chronological,48,12,63,0.4609835147857666
Miller2019-motor_basic,jm,0,LogBandPower+LDA,kappa,1.0,2,chronological,48,12,63,1.4440205097198486
Miller2019-motor_basic,jm,0,LogBandPower+LDA,accuracy,1.0,2,chronological,48,12,63,1.4440205097198486
Miller2019-motor_basic,jm,0,LogBandPower+LDA,balanced_accuracy,1.0,2,chronological,48,12,63,1.4440205097198486
Miller2019-motor_basic,jm,0,HighGamma+LDA,kappa,1.0,2,chronological,48,12,63,0.46044373512268066
Miller2019-motor_basic,jm,0,HighGamma+LDA,accuracy,1.0,2,chronological,48,12,63,0.46044373512268066
Miller2019-motor_basic,jm,0,HighGamma+LDA,balanced_accuracy,1.0,2,chronological,48,12,63,0.46044373512268066
Miller2019-motor_basic,jm,0,LogBandPower+LDA,kappa,0.8333333333333334,3,chronological,48,12,63,1.444929599761963
Miller2019-motor_basic,jm,0,LogBandPower+LDA,accuracy,0.9166666666666666,3,chronological,48,12,63,1.444929599761963
Miller2019-motor_basic,jm,0,LogBandPower+LDA,balanced_accuracy,0.9285714285714286,3,chronological,48,12,63,1.444929599761963
Miller2019-motor_basic,jm,0,HighGamma+LDA,kappa,0.8333333333333334,3,chronological,48,12,63,0.46006107330322266
Miller2019-motor_basic,jm,0,HighGamma+LDA,accuracy,0.9166666666666666,3,chronological,48,12,63,0.46006107330322266
Miller2019-motor_basic,jm,0,HighGamma+LDA,balanced_accuracy,0.9285714285714286,3,chronological,48,12,63,0.46006107330322266
Miller2019-motor_basic,jm,0,LogBandPower+LDA,kappa,0.625,4,chronological,48,12,63,1.4455540180206299
Miller2019-motor_basic,jm,0,LogBandPower+LDA,accuracy,0.8333333333333334,4,chronological,48,12,63,1.4455540180206299
Miller2019-motor_basic,jm,0,LogBandPower+LDA,balanced_accuracy,0.8125,4,chronological,48,12,63,1.4455540180206299
Miller2019-motor_basic,jm,0,HighGamma+LDA,kappa,0.625,4,chronological,48,12,63,0.456571102142334
Miller2019-motor_basic,jm,0,HighGamma+LDA,accuracy,0.8333333333333334,4,chronological,48,12,63,0.456571102142334
Miller2019-motor_basic,jm,0,HighGamma+LDA,balanced_accuracy,0.8125,4,chronological,48,12,63,0.456571102142334
Miller2019-motor_basic,jp,0,LogBandPower+LDA,kappa,1.0,0,chronological,31,7,58,0.28273797035217285
Miller2019-motor_basic,jp,0,LogBandPower+LDA,accuracy,1.0,0,chronological,31,7,58,0.28273797035217285
Miller2019-motor_basic,jp,0,LogBandPower+LDA,balanced_accuracy,1.0,0,chronological,31,7,58,0.28273797035217285
Miller2019-motor_basic,jp,0,HighGamma+LDA,kappa,0.46153846153846156,0,chronological,31,7,58,0.26633572578430176
Miller2019-motor_basic,jp,0,HighGamma+LDA,accuracy,0.7142857142857143,0,chronological,31,7,58,0.26633572578430176
Miller2019-motor_basic,jp,0,HighGamma+LDA,balanced_accuracy,0.8,0,chronological,31,7,58,0.26633572578430176
Miller2019-motor_basic,jp,0,LogBandPower+LDA,kappa,1.0,1,chronological,30,8,58,0.6249856948852539
Miller2019-motor_basic,jp,0,LogBandPower+LDA,accuracy,1.0,1,chronological,30,8,58,0.6249856948852539
Miller2019-motor_basic,jp,0,LogBandPower+LDA,balanced_accuracy,1.0,1,chronological,30,8,58,0.6249856948852539
Miller2019-motor_basic,jp,0,HighGamma+LDA,kappa,0.5,1,chronological,30,8,58,0.27674317359924316
Miller2019-motor_basic,jp,0,HighGamma+LDA,accuracy,0.75,1,chronological,30,8,58,0.27674317359924316
Miller2019-motor_basic,jp,0,HighGamma+LDA,balanced_accuracy,0.75,1,chronological,30,8,58,0.27674317359924316
Miller2019-motor_basic,jp,0,LogBandPower+LDA,kappa,1.0,2,chronological,31,7,58,0.6495254039764404
Miller2019-motor_basic,jp,0,LogBandPower+LDA,accuracy,1.0,2,chronological,31,7,58,0.6495254039764404
Miller2019-motor_basic,jp,0,LogBandPower+LDA,balanced_accuracy,1.0,2,chronological,31,7,58,0.6495254039764404
Miller2019-motor_basic,jp,0,HighGamma+LDA,kappa,0.27586206896551735,2,chronological,31,7,58,0.2674572467803955
Miller2019-motor_basic,jp,0,HighGamma+LDA,accuracy,0.5714285714285714,2,chronological,31,7,58,0.2674572467803955
Miller2019-motor_basic,jp,0,HighGamma+LDA,balanced_accuracy,0.7,2,chronological,31,7,58,0.2674572467803955
Miller2019-motor_basic,jp,0,LogBandPower+LDA,kappa,1.0,3,chronological,30,8,58,0.6597354412078857
Miller2019-motor_basic,jp,0,LogBandPower+LDA,accuracy,1.0,3,chronological,30,8,58,0.6597354412078857
Miller2019-motor_basic,jp,0,LogBandPower+LDA,balanced_accuracy,1.0,3,chronological,30,8,58,0.6597354412078857
Miller2019-motor_basic,jp,0,HighGamma+LDA,kappa,0.7142857142857143,3,chronological,30,8,58,0.27059507369995117
Miller2019-motor_basic,jp,0,HighGamma+LDA,accuracy,0.875,3,chronological,30,8,58,0.27059507369995117
Miller2019-motor_basic,jp,0,HighGamma+LDA,balanced_accuracy,0.9166666666666667,3,chronological,30,8,58,0.27059507369995117
Miller2019-motor_basic,jp,0,LogBandPower+LDA,kappa,1.0,4,chronological,30,8,58,0.64937424659729
Miller2019-motor_basic,jp,0,LogBandPower+LDA,accuracy,1.0,4,chronological,30,8,58,0.64937424659729
Miller2019-motor_basic,jp,0,LogBandPower+LDA,balanced_accuracy,1.0,4,chronological,30,8,58,0.64937424659729
Miller2019-motor_basic,jp,0,HighGamma+LDA,kappa,0.05882352941176472,4,chronological,30,8,58,0.27270936965942383
Miller2019-motor_basic,jp,0,HighGamma+LDA,accuracy,0.5,4,chronological,30,8,58,0.27270936965942383
Miller2019-motor_basic,jp,0,HighGamma+LDA,balanced_accuracy,0.5333333333333333,4,chronological,30,8,58,0.27270936965942383
Miller2019-motor_basic,jt,0,LogBandPower+LDA,kappa,0.8,0,chronological,48,12,62,1.3272099494934082
Miller2019-motor_basic,jt,0,LogBandPower+LDA,accuracy,0.9166666666666666,0,chronological,48,12,62,1.3272099494934082
Miller2019-motor_basic,jt,0,LogBandPower+LDA,balanced_accuracy,0.875,0,chronological,48,12,62,1.3272099494934082
Miller2019-motor_basic,jt,0,HighGamma+LDA,kappa,0.8235294117647058,0,chronological,48,12,62,0.455075740814209
Miller2019-motor_basic,jt,0,HighGamma+LDA,accuracy,0.9166666666666666,0,chronological,48,12,62,0.455075740814209
Miller2019-motor_basic,jt,0,HighGamma+LDA,balanced_accuracy,0.9375,0,chronological,48,12,62,0.455075740814209
Miller2019-motor_basic,jt,0,LogBandPower+LDA,kappa,1.0,1,chronological,48,12,62,1.31058931350708
Miller2019-motor_basic,jt,0,LogBandPower+LDA,accuracy,1.0,1,chronological,48,12,62,1.31058931350708
Miller2019-motor_basic,jt,0,LogBandPower+LDA,balanced_accuracy,1.0,1,chronological,48,12,62,1.31058931350708
Miller2019-motor_basic,jt,0,HighGamma+LDA,kappa,1.0,1,chronological,48,12,62,0.45944857597351074
Miller2019-motor_basic,jt,0,HighGamma+LDA,accuracy,1.0,1,chronological,48,12,62,0.45944857597351074
Miller2019-motor_basic,jt,0,HighGamma+LDA,balanced_accuracy,1.0,1,chronological,48,12,62,0.45944857597351074
Miller2019-motor_basic,jt,0,LogBandPower+LDA,kappa,0.6666666666666667,2,chronological,48,12,62,0.7486717700958252
Miller2019-motor_basic,jt,0,LogBandPower+LDA,accuracy,0.8333333333333334,2,chronological,48,12,62,0.7486717700958252
Miller2019-motor_basic,jt,0,LogBandPower+LDA,balanced_accuracy,0.875,2,chronological,48,12,62,0.7486717700958252
Miller2019-motor_basic,jt,0,HighGamma+LDA,kappa,0.8235294117647058,2,chronological,48,12,62,0.45932960510253906
Miller2019-motor_basic,jt,0,HighGamma+LDA,accuracy,0.9166666666666666,2,chronological,48,12,62,0.45932960510253906
Miller2019-motor_basic,jt,0,HighGamma+LDA,balanced_accuracy,0.9375,2,chronological,48,12,62,0.45932960510253906
Miller2019-motor_basic,jt,0,LogBandPower+LDA,kappa,0.6666666666666667,3,chronological,48,12,62,0.482837438583374
Miller2019-motor_basic,jt,0,LogBandPower+LDA,accuracy,0.8333333333333334,3,chronological,48,12,62,0.482837438583374
Miller2019-motor_basic,jt,0,LogBandPower+LDA,balanced_accuracy,0.8333333333333333,3,chronological,48,12,62,0.482837438583374
Miller2019-motor_basic,jt,0,HighGamma+LDA,kappa,0.8333333333333334,3,chronological,48,12,62,0.46566057205200195
Miller2019-motor_basic,jt,0,HighGamma+LDA,accuracy,0.9166666666666666,3,chronological,48,12,62,0.46566057205200195
Miller2019-motor_basic,jt,0,HighGamma+LDA,balanced_accuracy,0.9166666666666667,3,chronological,48,12,62,0.46566057205200195
Miller2019-motor_basic,jt,0,LogBandPower+LDA,kappa,0.8333333333333334,4,chronological,48,12,62,1.3285541534423828
Miller2019-motor_basic,jt,0,LogBandPower+LDA,accuracy,0.9166666666666666,4,chronological,48,12,62,1.3285541534423828
Miller2019-motor_basic,jt,0,LogBandPower+LDA,balanced_accuracy,0.9285714285714286,4,chronological,48,12,62,1.3285541534423828
Miller2019-motor_basic,jt,0,HighGamma+LDA,kappa,0.6571428571428571,4,chronological,48,12,62,0.4591643810272217
Miller2019-motor_basic,jt,0,HighGamma+LDA,accuracy,0.8333333333333334,4,chronological,48,12,62,0.4591643810272217
Miller2019-motor_basic,jt,0,HighGamma+LDA,balanced_accuracy,0.8285714285714285,4,chronological,48,12,62,0.4591643810272217
Miller2019-motor_basic,rh,0,LogBandPower+LDA,kappa,1.0,0,chronological,48,12,63,1.4237604141235352
Miller2019-motor_basic,rh,0,LogBandPower+LDA,accuracy,1.0,0,chronological,48,12,63,1.4237604141235352
Miller2019-motor_basic,rh,0,LogBandPower+LDA,balanced_accuracy,1.0,0,chronological,48,12,63,1.4237604141235352
Miller2019-motor_basic,rh,0,HighGamma+LDA,kappa,1.0,0,chronological,48,12,63,0.4599771499633789
Miller2019-motor_basic,rh,0,HighGamma+LDA,accuracy,1.0,0,chronological,48,12,63,0.4599771499633789
Miller2019-motor_basic,rh,0,HighGamma+LDA,balanced_accuracy,1.0,0,chronological,48,12,63,0.4599771499633789
Miller2019-motor_basic,rh,0,LogBandPower+LDA,kappa,0.8333333333333334,1,chronological,48,12,63,1.4456076622009277
Miller2019-motor_basic,rh,0,LogBandPower+LDA,accuracy,0.9166666666666666,1,chronological,48,12,63,1.4456076622009277
Miller2019-motor_basic,rh,0,LogBandPower+LDA,balanced_accuracy,0.9285714285714286,1,chronological,48,12,63,1.4456076622009277
Miller2019-motor_basic,rh,0,HighGamma+LDA,kappa,0.8333333333333334,1,chronological,48,12,63,0.45987439155578613
Miller2019-motor_basic,rh,0,HighGamma+LDA,accuracy,0.9166666666666666,1,chronological,48,12,63,0.45987439155578613
Miller2019-motor_basic,rh,0,HighGamma+LDA,balanced_accuracy,0.9285714285714286,1,chronological,48,12,63,0.45987439155578613
Miller2019-motor_basic,rh,0,LogBandPower+LDA,kappa,1.0,2,chronological,48,12,63,1.4322543144226074
Miller2019-motor_basic,rh,0,LogBandPower+LDA,accuracy,1.0,2,chronological,48,12,63,1.4322543144226074
Miller2019-motor_basic,rh,0,LogBandPower+LDA,balanced_accuracy,1.0,2,chronological,48,12,63,1.4322543144226074
Miller2019-motor_basic,rh,0,HighGamma+LDA,kappa,1.0,2,chronological,48,12,63,0.4584534168243408
Miller2019-motor_basic,rh,0,HighGamma+LDA,accuracy,1.0,2,chronological,48,12,63,0.4584534168243408
Miller2019-motor_basic,rh,0,HighGamma+LDA,balanced_accuracy,1.0,2,chronological,48,12,63,0.4584534168243408
Miller2019-motor_basic,rh,0,LogBandPower+LDA,kappa,1.0,3,chronological,48,12,63,1.447692632675171
Miller2019-motor_basic,rh,0,LogBandPower+LDA,accuracy,1.0,3,chronological,48,12,63,1.447692632675171
Miller2019-motor_basic,rh,0,LogBandPower+LDA,balanced_accuracy,1.0,3,chronological,48,12,63,1.447692632675171
Miller2019-motor_basic,rh,0,HighGamma+LDA,kappa,1.0,3,chronological,48,12,63,0.46343469619750977
Miller2019-motor_basic,rh,0,HighGamma+LDA,accuracy,1.0,3,chronological,48,12,63,0.46343469619750977
Miller2019-motor_basic,rh,0,HighGamma+LDA,balanced_accuracy,1.0,3,chronological,48,12,63,0.46343469619750977
Miller2019-motor_basic,rh,0,LogBandPower+LDA,kappa,0.6666666666666667,4,chronological,48,12,63,1.0766353607177734
Miller2019-motor_basic,rh,0,LogBandPower+LDA,accuracy,0.8333333333333334,4,chronological,48,12,63,1.0766353607177734
Miller2019-motor_basic,rh,0,LogBandPower+LDA,balanced_accuracy,0.8333333333333333,4,chronological,48,12,63,1.0766353607177734
Miller2019-motor_basic,rh,0,HighGamma+LDA,kappa,0.8333333333333334,4,chronological,48,12,63,0.4599900245666504
Miller2019-motor_basic,rh,0,HighGamma+LDA,accuracy,0.9166666666666666,4,chronological,48,12,63,0.4599900245666504
Miller2019-motor_basic,rh,0,HighGamma+LDA,balanced_accuracy,0.9166666666666667,4,chronological,48,12,63,0.4599900245666504
Miller2019-motor_basic,rr,0,LogBandPower+LDA,kappa,0.6666666666666667,0,chronological,48,12,49,0.37393903732299805
Miller2019-motor_basic,rr,0,LogBandPower+LDA,accuracy,0.8333333333333334,0,chronological,48,12,49,0.37393903732299805
Miller2019-motor_basic,rr,0,LogBandPower+LDA,balanced_accuracy,0.8333333333333334,0,chronological,48,12,49,0.37393903732299805
Miller2019-motor_basic,rr,0,HighGamma+LDA,kappa,1.0,0,chronological,48,12,49,0.3631584644317627
Miller2019-motor_basic,rr,0,HighGamma+LDA,accuracy,1.0,0,chronological,48,12,49,0.3631584644317627
Miller2019-motor_basic,rr,0,HighGamma+LDA,balanced_accuracy,1.0,0,chronological,48,12,49,0.3631584644317627
Miller2019-motor_basic,rr,0,LogBandPower+LDA,kappa,1.0,1,chronological,48,12,49,0.3806779384613037
Miller2019-motor_basic,rr,0,LogBandPower+LDA,accuracy,1.0,1,chronological,48,12,49,0.3806779384613037
