dataset,subject,session,pipeline,metric,score,fold,fold_policy,n_train,n_test,n_channels,time,pipeline_digest,paradigm_digest,evaluation,moecog_version,computed_at
BCICompIII-1,1,train,LogBandPower + LDA,kappa,0.8167539267015707,3,chronological,222,56,64,1.835972785949707,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,LogBandPower + LDA,accuracy,0.9107142857142857,3,chronological,222,56,64,1.835972785949707,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,LogBandPower + LDA,balanced_accuracy,0.90625,3,chronological,222,56,64,1.835972785949707,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,LogBandPower + LogReg,kappa,0.8148148148148149,3,chronological,222,56,64,1.8185231685638428,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,LogBandPower + LogReg,accuracy,0.9107142857142857,3,chronological,222,56,64,1.8185231685638428,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,LogBandPower + LogReg,balanced_accuracy,0.9010416666666667,3,chronological,222,56,64,1.8185231685638428,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,Riemann TS + LogReg,kappa,0.743455497382199,3,chronological,222,56,64,1.856846809387207,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,Riemann TS + LogReg,accuracy,0.875,3,chronological,222,56,64,1.856846809387207,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,Riemann TS + LogReg,balanced_accuracy,0.8697916666666667,3,chronological,222,56,64,1.856846809387207,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,HighGamma + LDA,kappa,0.5345268542199488,4,chronological,222,56,64,1.6425080299377441,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,HighGamma + LDA,accuracy,0.7678571428571429,4,chronological,222,56,64,1.6425080299377441,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,HighGamma + LDA,balanced_accuracy,0.7669220945083014,4,chronological,222,56,64,1.6425080299377441,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,LogBandPower + LDA,kappa,0.8573248407643312,4,chronological,222,56,64,1.6883389949798584,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,LogBandPower + LDA,accuracy,0.9285714285714286,4,chronological,222,56,64,1.6883389949798584,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,LogBandPower + LDA,balanced_accuracy,0.9297573435504469,4,chronological,222,56,64,1.6883389949798584,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,LogBandPower + LogReg,kappa,0.8569604086845466,4,chronological,222,56,64,4.667968034744263,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,LogBandPower + LogReg,accuracy,0.9285714285714286,4,chronological,222,56,64,4.667968034744263,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,LogBandPower + LogReg,balanced_accuracy,0.9284802043422733,4,chronological,222,56,64,4.667968034744263,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,Riemann TS + LogReg,kappa,0.8928571428571429,4,chronological,222,56,64,2.0603420734405518,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,Riemann TS + LogReg,accuracy,0.9464285714285714,4,chronological,222,56,64,2.0603420734405518,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,train,Riemann TS + LogReg,balanced_accuracy,0.9469987228607918,4,chronological,222,56,64,2.0603420734405518,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,HighGamma + LDA,kappa,0.9,0,chronological,80,20,64,1.870664119720459,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,HighGamma + LDA,accuracy,0.95,0,chronological,80,20,64,1.870664119720459,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,HighGamma + LDA,balanced_accuracy,0.9545454545454546,0,chronological,80,20,64,1.870664119720459,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LDA,kappa,0.9,0,chronological,80,20,64,0.6890699863433838,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LDA,accuracy,0.95,0,chronological,80,20,64,0.6890699863433838,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LDA,balanced_accuracy,0.9545454545454546,0,chronological,80,20,64,0.6890699863433838,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LogReg,kappa,0.797979797979798,0,chronological,80,20,64,0.622988224029541,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LogReg,accuracy,0.9,0,chronological,80,20,64,0.622988224029541,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LogReg,balanced_accuracy,0.898989898989899,0,chronological,80,20,64,0.622988224029541,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,Riemann TS + LogReg,kappa,0.9,0,chronological,80,20,64,0.8107459545135498,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,Riemann TS + LogReg,accuracy,0.95,0,chronological,80,20,64,0.8107459545135498,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,Riemann TS + LogReg,balanced_accuracy,0.9545454545454546,0,chronological,80,20,64,0.8107459545135498,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,HighGamma + LDA,kappa,0.7802197802197802,1,chronological,80,20,64,0.611760139465332,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,HighGamma + LDA,accuracy,0.9,1,chronological,80,20,64,0.611760139465332,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,HighGamma + LDA,balanced_accuracy,0.8901098901098901,1,chronological,80,20,64,0.611760139465332,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LDA,kappa,0.8936170212765957,1,chronological,80,20,64,0.595383882522583,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LDA,accuracy,0.95,1,chronological,80,20,64,0.595383882522583,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LDA,balanced_accuracy,0.9615384615384616,1,chronological,80,20,64,0.595383882522583,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LogReg,kappa,1.0,1,chronological,80,20,64,0.5617139339447021,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LogReg,accuracy,1.0,1,chronological,80,20,64,0.5617139339447021,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LogReg,balanced_accuracy,1.0,1,chronological,80,20,64,0.5617139339447021,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,Riemann TS + LogReg,kappa,0.8936170212765957,1,chronological,80,20,64,0.8740949630737305,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
