dataset,subject,session,pipeline,metric,score,fold,fold_policy,n_train,n_test,n_channels,time,pipeline_digest,paradigm_digest,evaluation,moecog_version,computed_at
Miller2019-imagery_basic,bp,mot,HighGamma + LDA,kappa,1.0,2,chronological,48,12,46,0.15316486358642578,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,HighGamma + LDA,accuracy,1.0,2,chronological,48,12,46,0.15316486358642578,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,HighGamma + LDA,balanced_accuracy,1.0,2,chronological,48,12,46,0.15316486358642578,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LDA,kappa,1.0,2,chronological,48,12,46,0.17155003547668457,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LDA,accuracy,1.0,2,chronological,48,12,46,0.17155003547668457,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LDA,balanced_accuracy,1.0,2,chronological,48,12,46,0.17155003547668457,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LogReg,kappa,1.0,2,chronological,48,12,46,0.1708240509033203,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LogReg,accuracy,1.0,2,chronological,48,12,46,0.1708240509033203,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LogReg,balanced_accuracy,1.0,2,chronological,48,12,46,0.1708240509033203,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,Riemann TS + LogReg,kappa,0.6666666666666667,2,chronological,48,12,46,0.23302912712097168,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,Riemann TS + LogReg,accuracy,0.8333333333333334,2,chronological,48,12,46,0.23302912712097168,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,Riemann TS + LogReg,balanced_accuracy,0.875,2,chronological,48,12,46,0.23302912712097168,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,HighGamma + LDA,kappa,1.0,3,chronological,48,12,46,0.16218805313110352,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,HighGamma + LDA,accuracy,1.0,3,chronological,48,12,46,0.16218805313110352,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,HighGamma + LDA,balanced_accuracy,1.0,3,chronological,48,12,46,0.16218805313110352,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LDA,kappa,1.0,3,chronological,48,12,46,0.17193818092346191,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LDA,accuracy,1.0,3,chronological,48,12,46,0.17193818092346191,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LDA,balanced_accuracy,1.0,3,chronological,48,12,46,0.17193818092346191,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LogReg,kappa,1.0,3,chronological,48,12,46,0.1551668643951416,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LogReg,accuracy,1.0,3,chronological,48,12,46,0.1551668643951416,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LogReg,balanced_accuracy,1.0,3,chronological,48,12,46,0.1551668643951416,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,Riemann TS + LogReg,kappa,0.8,3,chronological,48,12,46,0.230057954788208,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,Riemann TS + LogReg,accuracy,0.9166666666666666,3,chronological,48,12,46,0.230057954788208,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,Riemann TS + LogReg,balanced_accuracy,0.875,3,chronological,48,12,46,0.230057954788208,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,HighGamma + LDA,kappa,0.8333333333333334,4,chronological,48,12,46,0.17767596244812012,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,HighGamma + LDA,accuracy,0.9166666666666666,4,chronological,48,12,46,0.17767596244812012,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,HighGamma + LDA,balanced_accuracy,0.9166666666666667,4,chronological,48,12,46,0.17767596244812012,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LDA,kappa,0.8333333333333334,4,chronological,48,12,46,0.1735689640045166,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LDA,accuracy,0.9166666666666666,4,chronological,48,12,46,0.1735689640045166,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LDA,balanced_accuracy,0.9166666666666667,4,chronological,48,12,46,0.1735689640045166,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LogReg,kappa,0.8333333333333334,4,chronological,48,12,46,0.1639542579650879,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LogReg,accuracy,0.9166666666666666,4,chronological,48,12,46,0.1639542579650879,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,LogBandPower + LogReg,balanced_accuracy,0.9166666666666667,4,chronological,48,12,46,0.1639542579650879,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,Riemann TS + LogReg,kappa,1.0,4,chronological,48,12,46,0.26252102851867676,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,Riemann TS + LogReg,accuracy,1.0,4,chronological,48,12,46,0.26252102851867676,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,mot,Riemann TS + LogReg,balanced_accuracy,1.0,4,chronological,48,12,46,0.26252102851867676,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,HighGamma + LDA,kappa,-0.09090909090909083,0,chronological,48,12,46,0.16686296463012695,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,HighGamma + LDA,accuracy,0.5,0,chronological,48,12,46,0.16686296463012695,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,HighGamma + LDA,balanced_accuracy,0.4571428571428572,0,chronological,48,12,46,0.16686296463012695,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LDA,kappa,0.3142857142857143,0,chronological,48,12,46,0.15677881240844727,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LDA,accuracy,0.6666666666666666,0,chronological,48,12,46,0.15677881240844727,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LDA,balanced_accuracy,0.6571428571428571,0,chronological,48,12,46,0.15677881240844727,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LogReg,kappa,0.11764705882352944,0,chronological,48,12,46,0.16010427474975586,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LogReg,accuracy,0.5833333333333334,0,chronological,48,12,46,0.16010427474975586,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LogReg,balanced_accuracy,0.5571428571428572,0,chronological,48,12,46,0.16010427474975586,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,Riemann TS + LogReg,kappa,-0.23076923076923084,0,chronological,48,12,46,0.23013782501220703,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,Riemann TS + LogReg,accuracy,0.3333333333333333,0,chronological,48,12,46,0.23013782501220703,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,Riemann TS + LogReg,balanced_accuracy,0.37142857142857144,0,chronological,48,12,46,0.23013782501220703,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,HighGamma + LDA,kappa,-0.16666666666666674,1,chronological,48,12,46,0.1831190586090088,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,HighGamma + LDA,accuracy,0.4166666666666667,1,chronological,48,12,46,0.1831190586090088,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,HighGamma + LDA,balanced_accuracy,0.41428571428571426,1,chronological,48,12,46,0.1831190586090088,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LDA,kappa,-0.16666666666666674,1,chronological,48,12,46,0.16312384605407715,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LDA,accuracy,0.4166666666666667,1,chronological,48,12,46,0.16312384605407715,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LDA,balanced_accuracy,0.41428571428571426,1,chronological,48,12,46,0.16312384605407715,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LogReg,kappa,-0.29729729729729737,1,chronological,48,12,46,0.15613794326782227,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LogReg,accuracy,0.3333333333333333,1,chronological,48,12,46,0.15613794326782227,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LogReg,balanced_accuracy,0.34285714285714286,1,chronological,48,12,46,0.15613794326782227,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,Riemann TS + LogReg,kappa,-0.10526315789473673,1,chronological,48,12,46,0.2261049747467041,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,Riemann TS + LogReg,accuracy,0.4166666666666667,1,chronological,48,12,46,0.2261049747467041,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,Riemann TS + LogReg,balanced_accuracy,0.44285714285714284,1,chronological,48,12,46,0.2261049747467041,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,HighGamma + LDA,kappa,0.11764705882352944,2,chronological,48,12,46,0.1719989776611328,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,HighGamma + LDA,accuracy,0.5833333333333334,2,chronological,48,12,46,0.1719989776611328,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,HighGamma + LDA,balanced_accuracy,0.5625,2,chronological,48,12,46,0.1719989776611328,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LDA,kappa,0.33333333333333337,2,chronological,48,12,46,0.16580796241760254,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
