dataset,subject,session,pipeline,metric,score,fold,n_train,n_test,n_channels,time
Miller2019-faces_basic,ca,faceshouses,HighGamma+LDA,accuracy,0.8666666666666667,1,240,60,50,0.21786022186279297
Miller2019-faces_basic,ca,faceshouses,HighGamma+LDA,balanced_accuracy,0.8666666666666667,1,240,60,50,0.21786022186279297
Miller2019-faces_basic,ca,faceshouses,HighGamma+LDA,kappa,0.7333333333333334,1,240,60,50,0.21786022186279297
Miller2019-faces_basic,ca,faceshouses,LogBandPower+LDA,accuracy,0.9,2,240,60,50,0.6434321403503418
Miller2019-faces_basic,ca,faceshouses,LogBandPower+LDA,balanced_accuracy,0.9040178571428572,2,240,60,50,0.6434321403503418
Miller2019-faces_basic,ca,faceshouses,LogBandPower+LDA,kappa,0.8008849557522124,2,240,60,50,0.6434321403503418
Miller2019-faces_basic,ca,faceshouses,HighGamma+LDA,accuracy,0.85,2,240,60,50,0.21789956092834473
Miller2019-faces_basic,ca,faceshouses,HighGamma+LDA,balanced_accuracy,0.8526785714285714,2,240,60,50,0.21789956092834473
Miller2019-faces_basic,ca,faceshouses,HighGamma+LDA,kappa,0.7006651884700665,2,240,60,50,0.21789956092834473
Miller2019-faces_basic,ca,faceshouses,LogBandPower+LDA,accuracy,0.9333333333333333,3,240,60,50,0.5077352523803711
Miller2019-faces_basic,ca,faceshouses,LogBandPower+LDA,balanced_accuracy,0.9366515837104072,3,240,60,50,0.5077352523803711
Miller2019-faces_basic,ca,faceshouses,LogBandPower+LDA,kappa,0.8654708520179373,3,240,60,50,0.5077352523803711
Miller2019-faces_basic,ca,faceshouses,HighGamma+LDA,accuracy,0.9333333333333333,3,240,60,50,0.21800017356872559
Miller2019-faces_basic,ca,faceshouses,HighGamma+LDA,balanced_accuracy,0.9411764705882353,3,240,60,50,0.21800017356872559
Miller2019-faces_basic,ca,faceshouses,HighGamma+LDA,kappa,0.8666666666666667,3,240,60,50,0.21800017356872559
Miller2019-faces_basic,ca,faceshouses,LogBandPower+LDA,accuracy,0.85,4,240,60,50,0.6398415565490723
Miller2019-faces_basic,ca,faceshouses,LogBandPower+LDA,balanced_accuracy,0.8526785714285714,4,240,60,50,0.6398415565490723
Miller2019-faces_basic,ca,faceshouses,LogBandPower+LDA,kappa,0.7006651884700665,4,240,60,50,0.6398415565490723
Miller2019-faces_basic,ca,faceshouses,HighGamma+LDA,accuracy,0.7666666666666667,4,240,60,50,0.21774625778198242
Miller2019-faces_basic,ca,faceshouses,HighGamma+LDA,balanced_accuracy,0.7700892857142857,4,240,60,50,0.21774625778198242
Miller2019-faces_basic,ca,faceshouses,HighGamma+LDA,kappa,0.5353982300884956,4,240,60,50,0.21774625778198242
Miller2019-faces_basic,de,faceshouses,LogBandPower+LDA,accuracy,0.85,0,240,60,31,0.647219181060791
Miller2019-faces_basic,de,faceshouses,LogBandPower+LDA,balanced_accuracy,0.8500000000000001,0,240,60,31,0.647219181060791
Miller2019-faces_basic,de,faceshouses,LogBandPower+LDA,kappa,0.7,0,240,60,31,0.647219181060791
Miller2019-faces_basic,de,faceshouses,HighGamma+LDA,accuracy,0.85,0,240,60,31,0.1336359977722168
Miller2019-faces_basic,de,faceshouses,HighGamma+LDA,balanced_accuracy,0.8500000000000001,0,240,60,31,0.1336359977722168
Miller2019-faces_basic,de,faceshouses,HighGamma+LDA,kappa,0.7,0,240,60,31,0.1336359977722168
Miller2019-faces_basic,de,faceshouses,LogBandPower+LDA,accuracy,0.9166666666666666,1,240,60,31,1.0062100887298584
Miller2019-faces_basic,de,faceshouses,LogBandPower+LDA,balanced_accuracy,0.9166666666666667,1,240,60,31,1.0062100887298584
Miller2019-faces_basic,de,faceshouses,LogBandPower+LDA,kappa,0.8333333333333334,1,240,60,31,1.0062100887298584
Miller2019-faces_basic,de,faceshouses,HighGamma+LDA,accuracy,0.9666666666666667,1,240,60,31,0.13413071632385254
Miller2019-faces_basic,de,faceshouses,HighGamma+LDA,balanced_accuracy,0.9666666666666667,1,240,60,31,0.13413071632385254
Miller2019-faces_basic,de,faceshouses,HighGamma+LDA,kappa,0.9333333333333333,1,240,60,31,0.13413071632385254
Miller2019-faces_basic,de,faceshouses,LogBandPower+LDA,accuracy,0.9833333333333333,2,240,60,31,0.7396318912506104
Miller2019-faces_basic,de,faceshouses,LogBandPower+LDA,balanced_accuracy,0.984375,2,240,60,31,0.7396318912506104
Miller2019-faces_basic,de,faceshouses,LogBandPower+LDA,kappa,0.9665924276169265,2,240,60,31,0.7396318912506104
Miller2019-faces_basic,de,faceshouses,HighGamma+LDA,accuracy,0.9666666666666667,2,240,60,31,0.13398241996765137
Miller2019-faces_basic,de,faceshouses,HighGamma+LDA,balanced_accuracy,0.9665178571428572,2,240,60,31,0.13398241996765137
Miller2019-faces_basic,de,faceshouses,HighGamma+LDA,kappa,0.9330357142857143,2,240,60,31,0.13398241996765137
Miller2019-faces_basic,de,faceshouses,LogBandPower+LDA,accuracy,0.9166666666666666,3,240,60,31,1.0041289329528809
Miller2019-faces_basic,de,faceshouses,LogBandPower+LDA,balanced_accuracy,0.9174208144796381,3,240,60,31,1.0041289329528809
Miller2019-faces_basic,de,faceshouses,LogBandPower+LDA,kappa,0.8310810810810811,3,240,60,31,1.0041289329528809
Miller2019-faces_basic,de,faceshouses,HighGamma+LDA,accuracy,0.9666666666666667,3,240,60,31,0.13372206687927246
Miller2019-faces_basic,de,faceshouses,HighGamma+LDA,balanced_accuracy,0.9660633484162896,3,240,60,31,0.13372206687927246
Miller2019-faces_basic,de,faceshouses,HighGamma+LDA,kappa,0.9321266968325792,3,240,60,31,0.13372206687927246
Miller2019-faces_basic,de,faceshouses,LogBandPower+LDA,accuracy,0.9,4,240,60,31,1.0735523700714111
Miller2019-faces_basic,de,faceshouses,LogBandPower+LDA,balanced_accuracy,0.8995535714285714,4,240,60,31,1.0735523700714111
Miller2019-faces_basic,de,faceshouses,LogBandPower+LDA,kappa,0.7991071428571428,4,240,60,31,1.0735523700714111
Miller2019-faces_basic,de,faceshouses,HighGamma+LDA,accuracy,0.9,4,240,60,31,0.1342606544494629
Miller2019-faces_basic,de,faceshouses,HighGamma+LDA,balanced_accuracy,0.9017857142857143,4,240,60,31,0.1342606544494629
Miller2019-faces_basic,de,faceshouses,HighGamma+LDA,kappa,0.8,4,240,60,31,0.1342606544494629
Miller2019-faces_basic,fp,faceshouses,LogBandPower+LDA,accuracy,1.0,0,240,60,52,0.4125645160675049
Miller2019-faces_basic,fp,faceshouses,LogBandPower+LDA,balanced_accuracy,1.0,0,240,60,52,0.4125645160675049
Miller2019-faces_basic,fp,faceshouses,LogBandPower+LDA,kappa,1.0,0,240,60,52,0.4125645160675049
Miller2019-faces_basic,fp,faceshouses,HighGamma+LDA,accuracy,0.95,0,240,60,52,0.2256336212158203
Miller2019-faces_basic,fp,faceshouses,HighGamma+LDA,balanced_accuracy,0.95,0,240,60,52,0.2256336212158203
Miller2019-faces_basic,fp,faceshouses,HighGamma+LDA,kappa,0.9,0,240,60,52,0.2256336212158203
Miller2019-faces_basic,fp,faceshouses,LogBandPower+LDA,accuracy,0.9666666666666667,1,240,60,52,0.4661867618560791
Miller2019-faces_basic,fp,faceshouses,LogBandPower+LDA,balanced_accuracy,0.9666666666666667,1,240,60,52,0.4661867618560791
Miller2019-faces_basic,fp,faceshouses,LogBandPower+LDA,kappa,0.9333333333333333,1,240,60,52,0.4661867618560791
Miller2019-faces_basic,fp,faceshouses,HighGamma+LDA,accuracy,0.9833333333333333,1,240,60,52,0.2255561351776123
Miller2019-faces_basic,fp,faceshouses,HighGamma+LDA,balanced_accuracy,0.9833333333333334,1,240,60,52,0.2255561351776123
Miller2019-faces_basic,fp,faceshouses,HighGamma+LDA,kappa,0.9666666666666667,1,240,60,52,0.2255561351776123
Miller2019-faces_basic,fp,faceshouses,LogBandPower+LDA,accuracy,1.0,2,240,60,52,0.5510962009429932
Miller2019-faces_basic,fp,faceshouses,LogBandPower+LDA,balanced_accuracy,1.0,2,240,60,52,0.5510962009429932
Miller2019-faces_basic,fp,faceshouses,LogBandPower+LDA,kappa,1.0,2,240,60,52,0.5510962009429932
Miller2019-faces_basic,fp,faceshouses,HighGamma+LDA,accuracy,0.8833333333333333,2,240,60,52,0.2257535457611084
Miller2019-faces_basic,fp,faceshouses,HighGamma+LDA,balanced_accuracy,0.8794642857142857,2,240,60,52,0.2257535457611084
Miller2019-faces_basic,fp,faceshouses,HighGamma+LDA,kappa,0.7640449438202247,2,240,60,52,0.2257535457611084
Miller2019-faces_basic,fp,faceshouses,LogBandPower+LDA,accuracy,0.9833333333333333,3,240,60,52,0.5319352149963379
Miller2019-faces_basic,fp,faceshouses,LogBandPower+LDA,balanced_accuracy,0.9852941176470589,3,240,60,52,0.5319352149963379
Miller2019-faces_basic,fp,faceshouses,LogBandPower+LDA,kappa,0.9662162162162162,3,240,60,52,0.5319352149963379
Miller2019-faces_basic,fp,faceshouses,HighGamma+LDA,accuracy,0.9666666666666667,3,240,60,52,0.22527050971984863
Miller2019-faces_basic,fp,faceshouses,HighGamma+LDA,balanced_accuracy,0.9705882352941176,3,240,60,52,0.22527050971984863
Miller2019-faces_basic,fp,faceshouses,HighGamma+LDA,kappa,0.9327354260089686,3,240,60,52,0.22527050971984863
Miller2019-faces_basic,fp,faceshouses,LogBandPower+LDA,accuracy,1.0,4,240,60,52,0.4415576457977295
Miller2019-faces_basic,fp,faceshouses,LogBandPower+LDA,balanced_accuracy,1.0,4,240,60,52,0.4415576457977295
